1012.30,25.49,0.00,-0.03,-0.84,6309847
1012.00,25.49,0.00,-0.03,-0.84,6309947
1012.50,25.50,0.00,-0.03,-0.81,6310047
1012.60,25.49,0.00,0.00,-0.81,6310147
1012.70,25.50,0.00,-0.03,-0.84,6310247
1012.20,25.49,0.00,-0.03,-0.84,6310347
1012.20,25.50,0.00,-0.03,-0.84,6310447
1012.50,25.49,0.00,-0.03,-0.84,6310547
1012.60,25.50,0.00,-0.03,-0.81,6310647
1012.70,25.49,0.00,-0.03,-0.84,6310747
1012.10,25.50,0.00,-0.03,-0.81,6310847
1012.50,25.49,0.00,-0.03,-0.84,6310947
1012.10,25.49,0.00,-0.03,-0.84,6311049
1012.60,25.49,0.00,-0.03,-0.84,6311148
1012.30,25.49,0.00,-0.03,-0.84,6311248
1012.40,25.49,0.00,-0.03,-0.81,6311348
1012.30,25.49,0.00,-0.03,-0.84,6311448
1012.60,25.49,0.00,-0.03,-0.84,6311548
1012.40,25.50,0.00,-0.03,-0.81,6311647
1012.80,25.49,0.00,-0.03,-0.81,6311749
1012.60,25.49,0.00,-0.03,-0.84,6311849
1012.60,25.49,0.00,-0.03,-0.84,6311950
1012.20,25.49,0.00,-0.03,-0.81,6312049
1012.50,25.49,0.00,-0.03,-0.84,6312149
1012.20,25.50,0.00,-0.03,-0.84,6312249
1012.70,25.49,0.00,-0.03,-0.81,6312349
1012.40,25.49,0.00,-0.03,-0.84,6312450
1012.40,25.49,0.00,-0.03,-0.81,6312549
1012.90,25.49,0.00,-0.03,-0.81,6312649
1013.10,25.50,0.00,0.00,-0.81,6312748
1012.50,25.49,0.00,-0.03,-0.81,6312849
1012.40,25.49,0.00,-0.03,-0.84,6312949
1012.30,25.47,0.00,-0.03,-0.84,6313850
1012.70,25.48,0.00,-0.03,-0.84,6313950
1012.60,25.49,0.00,-0.03,-0.84,6314050
1012.30,25.49,0.00,-0.03,-0.81,6314151
1012.00,25.49,0.00,-0.03,-0.84,6314250
1012.50,25.50,0.00,-0.03,-0.84,6314349
1012.60,25.49,0.00,-0.03,-0.84,6314450
1012.40,25.49,0.00,-0.03,-0.84,6314550
1012.50,25.50,0.00,-0.03,-0.81,6314649
1012.30,25.50,0.00,-0.03,-0.81,6314749
1012.30,25.50,0.00,0.00,-0.84,6314849
1012.60,25.50,0.00,-0.03,-0.84,6314949
1012.50,25.50,0.00,-0.03,-0.84,6315049
1012.20,25.50,0.00,-0.03,-0.84,6315149
1012.20,25.50,0.00,-0.03,-0.81,6315249
1012.20,25.50,0.00,-0.03,-0.84,6315349
1012.40,25.50,0.00,-0.03,-0.84,6315449
1012.30,25.49,0.00,-0.03,-0.84,6315550
1012.60,25.50,0.00,-0.03,-0.84,6315649
1012.00,25.49,0.00,-0.03,-0.84,6315751
1012.30,25.50,-0.03,-0.03,-0.84,6315850
1012.50,25.50,-0.03,-0.03,-0.84,6315950
1012.50,25.50,0.00,-0.03,-0.84,6316050
1012.60,25.50,0.00,-0.03,-0.84,6316150
1012.30,25.50,0.00,-0.03,-0.81,6316250
1012.70,25.50,0.00,-0.03,-0.84,6316350
1012.10,25.50,0.00,-0.03,-0.84,6316450
1012.80,25.50,0.00,-0.03,-0.84,6316550
1012.60,25.50,0.00,-0.03,-0.84,6316650
1012.20,25.50,0.00,-0.03,-0.84,6316750
1012.40,25.50,0.00,-0.03,-0.84,6316850
1012.10,25.50,0.00,-0.03,-0.84,6316950
1012.10,25.50,0.00,-0.03,-0.84,6317050
1012.70,25.50,0.00,0.00,-0.84,6317150
1012.00,25.50,0.00,-0.03,-0.84,6317250
1012.30,25.50,0.00,-0.03,-0.84,6317350
1012.20,25.50,0.00,-0.03,-0.84,6317450
1012.30,25.50,0.00,-0.03,-0.84,6317550
1012.30,25.50,0.00,-0.03,-0.81,6317650
1013.00,25.49,0.00,-0.03,-0.81,6317752
1012.50,25.50,0.00,-0.03,-0.84,6317851
1012.10,25.50,0.00,-0.03,-0.84,6317951
1012.60,25.50,0.00,-0.03,-0.84,6318051
1012.40,25.50,-0.03,-0.03,-0.84,6318151
1012.40,25.50,0.00,-0.03,-0.81,6318251
1012.30,25.50,0.00,-0.03,-0.84,6318351
1011.80,25.50,0.00,-0.03,-0.81,6318451
1011.80,25.49,0.00,-0.03,-0.84,6318552
1012.30,25.50,0.00,-0.03,-0.81,6318651
1012.40,25.50,0.00,-0.03,-0.84,6318751
1012.60,25.50,0.00,-0.03,-0.84,6318851
1012.20,25.50,0.00,-0.03,-0.84,6318951
1012.60,25.50,0.00,-0.03,-0.81,6319051
1012.50,25.50,0.00,-0.03,-0.81,6319151
1012.60,25.50,0.00,-0.03,-0.84,6319251
1012.30,25.50,0.00,-0.03,-0.84,6319351
1012.30,25.50,0.00,0.00,-0.84,6319451
1012.20,25.50,0.00,-0.03,-0.84,6319552
1012.30,25.50,0.00,-0.03,-0.84,6319651
1012.30,25.49,0.00,-0.03,-0.81,6319753
1012.10,25.50,0.00,-0.03,-0.84,6319852
1012.10,25.50,0.00,-0.03,-0.81,6319952
1011.90,25.50,0.00,-0.03,-0.84,6320052
1011.90,25.50,0.00,-0.03,-0.84,6320152
1011.90,25.50,0.00,-0.03,-0.84,6320252
1012.10,25.50,0.00,-0.03,-0.84,6320352
1012.20,25.50,0.00,-0.03,-0.84,6320452
1012.20,25.50,0.00,-0.03,-0.84,6320552
1012.00,25.50,0.00,0.00,-0.81,6320652
1012.30,25.50,0.00,-0.03,-0.81,6320752
1012.60,25.50,0.00,-0.03,-0.84,6320852
1012.40,25.50,0.00,-0.03,-0.81,6320952
1012.40,25.50,0.00,-0.03,-0.84,6321052
1011.90,25.50,0.00,-0.03,-0.84,6321152
1012.00,25.50,0.00,-0.03,-0.81,6321252
1012.30,25.50,0.00,-0.03,-0.81,6321352
1012.40,25.50,0.00,-0.03,-0.84,6321452
1012.20,25.50,0.00,-0.03,-0.84,6321553
1012.50,25.50,0.00,-0.03,-0.84,6321652
1012.40,25.50,0.00,-0.03,-0.81,6321754
1012.10,25.50,0.00,-0.03,-0.84,6321853
1012.70,25.50,0.00,-0.03,-0.84,6321953
1013.10,25.50,0.00,-0.03,-0.84,6322053
1012.80,25.50,0.00,-0.03,-0.84,6322153
1011.30,25.50,0.00,-0.03,-0.84,6322253
1011.40,25.50,0.00,-0.03,-0.84,6322353
1012.50,25.50,0.00,-0.03,-0.84,6322453
1012.10,25.49,0.00,-0.03,-0.84,6322554
1012.30,25.50,0.00,0.00,-0.84,6322653
1012.50,25.50,0.00,-0.03,-0.84,6322753
1012.40,25.50,0.00,-0.03,-0.84,6322853
1012.50,25.50,0.00,-0.03,-0.84,6323954
1012.50,25.49,0.00,-0.03,-0.84,6324055
1012.80,25.49,0.00,-0.03,-0.81,6324155
1012.20,25.50,0.00,-0.03,-0.81,6324254
1012.40,25.50,0.00,-0.03,-0.84,6324354
1012.60,25.50,0.00,0.00,-0.84,6324454
1012.40,25.50,0.00,-0.03,-0.84,6324554
1012.10,25.50,0.00,-0.03,-0.84,6324654
1012.70,25.50,0.00,-0.03,-0.84,6324754
1012.10,25.50,0.00,-0.03,-0.84,6324854
1012.20,25.50,0.00,-0.03,-0.84,6324954
1012.10,25.50,0.00,-0.03,-0.84,6325054
1012.50,25.50,0.00,-0.03,-0.84,6325154
1012.40,25.50,0.00,-0.03,-0.84,6325254
1012.30,25.50,0.00,-0.03,-0.84,6325354
1012.50,25.50,0.00,-0.03,-0.81,6325454
1011.80,25.50,0.00,-0.03,-0.81,6325555
1012.20,25.50,0.00,-0.03,-0.84,6325654
1012.40,25.50,0.00,-0.03,-0.84,6325756
1012.70,25.50,0.00,-0.03,-0.84,6325855
1012.10,25.50,0.00,-0.03,-0.84,6325955
1012.10,25.50,0.00,-0.03,-0.81,6326055
1012.00,25.50,0.00,-0.03,-0.84,6326155
1012.00,25.50,0.00,-0.03,-0.84,6326255
1012.60,25.50,0.00,-0.03,-0.81,6326355
1012.40,25.50,0.00,-0.03,-0.81,6326455
1012.10,25.50,0.00,-0.03,-0.84,6326555
1012.20,25.50,0.00,-0.03,-0.84,6326655
1012.30,25.50,0.00,-0.03,-0.84,6326755
1012.30,25.50,0.00,-0.03,-0.84,6326855
1012.40,25.50,0.00,-0.03,-0.84,6326955
1012.50,25.50,0.00,-0.03,-0.81,6327055
1012.60,25.51,0.00,-0.03,-0.84,6327155
1012.60,25.50,0.00,-0.03,-0.84,6327255
1012.30,25.50,0.00,-0.03,-0.84,6327355
1012.70,25.50,0.00,-0.03,-0.84,6327455
1012.50,25.50,0.00,-0.03,-0.81,6327555
1012.30,25.50,0.00,-0.03,-0.84,6327655
1012.10,25.49,0.00,-0.03,-0.81,6327757
1012.30,25.50,0.00,-0.03,-0.84,6327856
1012.60,25.50,0.00,-0.03,-0.84,6327956
1012.30,25.50,0.00,-0.03,-0.84,6328056
1012.40,25.50,0.00,-0.03,-0.81,6328156
1012.10,25.50,0.00,-0.03,-0.84,6328256
1012.30,25.50,0.00,-0.03,-0.84,6328356
1012.60,25.50,0.00,-0.03,-0.84,6328456
1012.20,25.50,0.00,-0.03,-0.81,6328557
1012.20,25.50,0.00,-0.03,-0.81,6328656
1012.20,25.50,0.00,-0.03,-0.84,6328756
1012.10,25.50,0.00,-0.03,-0.84,6328856
1012.60,25.50,0.00,-0.03,-0.84,6328956
1012.60,25.50,0.00,-0.03,-0.81,6329056
1012.30,25.50,0.00,-0.03,-0.81,6329156
1012.40,25.50,0.00,-0.03,-0.84,6329256
1012.50,25.50,0.00,-0.03,-0.84,6329356
1012.20,25.50,0.00,-0.03,-0.84,6329456
1012.40,25.49,0.00,-0.03,-0.81,6329557
1012.20,25.50,0.00,-0.03,-0.81,6329656
1012.30,25.50,0.00,-0.03,-0.81,6329758
1012.20,25.50,0.00,-0.03,-0.84,6329857
1012.60,25.50,0.00,-0.03,-0.84,6329957
1012.50,25.50,0.00,-0.03,-0.84,6330057
1012.40,25.50,0.00,-0.03,-0.81,6330157
1012.00,25.50,0.00,-0.03,-0.81,6330257
1012.00,25.50,0.00,-0.03,-0.84,6333058
1012.20,25.50,0.00,-0.03,-0.84,6333159
1012.30,25.50,0.00,-0.03,-0.84,6333258
1012.10,25.50,0.00,0.00,-0.84,6333358
1012.40,25.49,0.00,-0.03,-0.81,6333459
1012.00,25.50,0.00,0.00,-0.84,6333558
1012.10,25.50,0.00,-0.03,-0.84,6333658
1012.00,25.50,0.00,-0.03,-0.81,6333760
1012.20,25.50,0.00,-0.03,-0.81,6333860
1012.10,25.50,0.00,-0.03,-0.84,6333960
1012.40,25.50,0.00,-0.03,-0.84,6334059
1011.90,25.47,0.00,-0.03,-0.84,6334160
1012.20,25.49,0.00,-0.03,-0.84,6334260
1012.20,25.50,0.00,-0.03,-0.84,6334360
1012.10,25.50,0.00,-0.03,-0.84,6334460
1012.60,25.50,0.00,-0.03,-0.81,6334559
1011.80,25.50,0.00,-0.03,-0.81,6334659
1012.10,25.51,0.00,-0.03,-0.84,6334759
1012.20,25.51,0.00,-0.03,-0.81,6334859
1012.20,25.50,0.00,0.00,-0.84,6334959
1012.10,25.50,0.00,-0.03,-0.84,6335059
1012.30,25.50,0.00,-0.03,-0.81,6335159
1011.90,25.51,0.00,-0.03,-0.84,6335259
1011.90,25.50,0.00,-0.03,-0.84,6335359
1011.90,25.51,0.00,-0.03,-0.84,6335459
1012.40,25.50,0.00,-0.03,-0.84,6335559
1012.00,25.50,0.00,0.00,-0.84,6335659
1012.50,25.50,0.00,-0.03,-0.84,6335761
1012.80,25.50,0.00,-0.03,-0.84,6335860
1013.80,25.50,0.00,-0.03,-0.81,6335960
1017.20,25.50,0.00,-0.03,-0.81,6336060
1022.90,25.51,0.00,-0.03,-0.81,6336160
1029.90,25.50,0.00,-0.03,-0.84,6336260
1037.40,25.50,0.00,-0.03,-0.84,6336360
1047.50,25.50,0.00,-0.03,-0.81,6336461
1057.40,25.51,0.00,-0.03,-0.84,6336560
1066.60,25.51,0.00,-0.03,-0.84,6336660
1075.20,25.51,0.00,-0.03,-0.81,6336760
1082.10,25.51,0.00,-0.03,-0.81,6336860
1088.80,25.51,0.00,-0.03,-0.84,6336960
1093.50,25.51,0.00,-0.03,-0.84,6337060
1098.50,25.51,0.00,-0.03,-0.81,6337160
1101.50,25.51,0.00,-0.03,-0.84,6337260
1104.70,25.51,0.00,-0.03,-0.81,6337360
1107.00,25.51,0.00,-0.03,-0.84,6337460
1109.30,25.51,0.00,-0.03,-0.84,6337560
1110.80,25.51,0.00,-0.03,-0.84,6337660
1112.50,25.51,0.00,-0.03,-0.84,6337762
1112.70,25.52,0.00,-0.03,-0.81,6337861
1113.90,25.51,0.00,-0.03,-0.84,6337961
1114.30,25.51,0.00,-0.03,-0.81,6338061
1114.50,25.51,0.00,-0.03,-0.84,6338161
1114.80,25.51,0.00,-0.03,-0.84,6338261
1115.50,25.51,0.00,-0.03,-0.84,6338361
1115.80,25.51,0.00,-0.03,-0.81,6338462
1115.90,25.51,0.00,-0.03,-0.84,6338561
1116.00,25.51,0.00,-0.03,-0.84,6338661
1116.10,25.51,0.00,0.00,-0.84,6338761
1116.20,25.51,0.00,-0.03,-0.84,6338861
1116.60,25.51,0.00,-0.03,-0.81,6338961
1116.20,25.51,0.00,-0.03,-0.81,6339061
1116.20,25.51,0.00,-0.03,-0.81,6339161
1116.60,25.51,0.00,-0.03,-0.84,6339261
1116.60,25.51,0.00,-0.03,-0.84,6339361
1116.50,25.51,0.00,-0.03,-0.84,6339461
1116.70,25.51,0.00,-0.03,-0.84,6339561
1116.40,25.51,0.00,-0.03,-0.84,6339661
1116.80,25.51,0.00,-0.03,-0.84,6339763
1116.80,25.51,0.00,-0.03,-0.84,6339862
1116.50,25.51,0.00,-0.03,-0.84,6339962
1116.70,25.51,0.00,-0.03,-0.84,6340062
1116.20,25.51,0.00,-0.03,-0.84,6340162
1116.80,25.51,0.00,-0.03,-0.81,6340262
1116.40,25.51,0.00,-0.03,-0.84,6340362
1117.00,25.51,0.00,-0.03,-0.84,6340462
1116.80,25.51,0.00,-0.03,-0.84,6340562
1116.80,25.51,0.00,-0.03,-0.84,6340662
1116.80,25.51,0.00,-0.03,-0.84,6340762
1117.10,25.51,0.00,-0.03,-0.84,6340862
1116.80,25.51,0.00,-0.03,-0.81,6340962
1116.80,25.51,0.00,-0.03,-0.81,6341062
1117.10,25.51,0.00,-0.03,-0.81,6341162
1116.80,25.51,0.00,-0.03,-0.84,6341262
1116.90,25.51,0.00,-0.03,-0.84,6341362
1117.10,25.51,0.00,-0.03,-0.84,6341462
1117.10,25.51,0.00,-0.03,-0.84,6341562
1117.30,25.51,0.00,-0.03,-0.84,6341662
1117.20,25.51,0.00,-0.03,-0.84,6341764
1117.10,25.52,0.00,-0.03,-0.81,6341863
1116.80,25.51,0.00,-0.03,-0.84,6341963
1117.10,25.51,0.00,-0.03,-0.84,6342063
1117.40,25.51,0.00,-0.03,-0.81,6342163
1117.40,25.51,0.00,-0.03,-0.84,6342263
1116.70,25.51,0.00,-0.03,-0.84,6342363
1117.10,25.51,0.00,-0.03,-0.81,6342463
1116.70,25.51,0.00,-0.03,-0.81,6342563
1116.10,25.51,0.00,-0.03,-0.81,6342663
1116.90,25.51,0.00,-0.03,-0.84,6342763
1116.30,25.51,0.00,-0.03,-0.84,6342863
1117.00,25.51,0.00,-0.03,-0.84,6343965
1117.00,25.51,0.00,0.00,-0.84,6344064
1117.10,25.51,0.00,-0.03,-0.81,6344164
1117.30,25.51,0.00,-0.03,-0.81,6344264
1118.00,25.51,0.00,-0.03,-0.84,6344364
1117.70,25.51,0.00,-0.03,-0.84,6344464
1117.30,25.51,0.00,-0.03,-0.84,6344564
1116.90,25.51,0.00,-0.03,-0.84,6344664
1116.70,25.51,0.00,-0.03,-0.81,6344764
1116.80,25.51,0.00,-0.03,-0.81,6344864
1118.10,25.51,0.00,-0.03,-0.84,6344964
1120.30,25.51,0.00,-0.03,-0.84,6345064
1122.50,25.51,0.00,-0.03,-0.81,6345164
1124.90,25.51,0.00,-0.03,-0.84,6345264
1127.80,25.51,0.00,-0.03,-0.81,6345364
1129.30,25.50,0.00,-0.03,-0.84,6345465
1131.00,25.51,0.00,-0.03,-0.84,6345564
1131.90,25.51,0.00,-0.03,-0.84,6345664
1132.40,25.51,0.00,-0.03,-0.84,6345766
1132.90,25.51,0.00,-0.03,-0.81,6345866
1132.90,25.51,0.00,-0.03,-0.84,6345965
1133.40,25.51,0.00,-0.03,-0.84,6346065
1133.10,25.52,0.00,-0.03,-0.81,6346165
1133.90,25.51,0.00,-0.03,-0.84,6346265
1134.20,25.51,0.00,-0.03,-0.84,6346365
1134.20,25.50,0.00,-0.03,-0.81,6346466
1134.60,25.51,0.00,-0.03,-0.84,6346565
1134.80,25.51,0.00,-0.03,-0.84,6346665
1134.40,25.51,0.00,-0.03,-0.84,6346766
1135.40,25.51,0.00,-0.03,-0.84,6346865
1136.50,25.51,0.00,-0.03,-0.84,6346965
1139.00,25.51,0.00,-0.03,-0.81,6347066
1143.00,25.51,0.00,-0.03,-0.84,6347165
1146.70,25.52,0.00,-0.03,-0.84,6347265
1150.90,25.51,0.00,-0.03,-0.81,6347365
1153.70,25.51,0.00,-0.03,-0.81,6347466
1156.30,25.52,0.00,-0.03,-0.84,6347565
1157.50,25.51,0.00,-0.03,-0.81,6347665
1159.10,25.51,0.00,-0.03,-0.81,6347767
1159.20,25.51,0.00,0.00,-0.84,6347866
1159.10,25.52,0.00,-0.03,-0.81,6347966
1159.90,25.51,0.00,-0.03,-0.81,6348066
1160.60,25.51,0.00,-0.03,-0.81,6348166
1161.10,25.51,0.00,-0.03,-0.84,6348266
1162.10,25.51,0.00,-0.03,-0.84,6348366
1163.50,25.52,0.00,-0.03,-0.84,6348466
1165.80,25.52,0.00,-0.03,-0.84,6348566
1168.30,25.52,0.00,-0.03,-0.84,6348666
1171.00,25.51,0.00,-0.03,-0.84,6348766
1172.40,25.52,0.00,-0.03,-0.84,6348866
1173.50,25.52,0.00,-0.03,-0.84,6348966
1174.70,25.52,0.00,-0.03,-0.84,6349066
1174.90,25.52,0.00,-0.03,-0.84,6349166
1175.20,25.52,0.00,-0.03,-0.81,6349266
1175.30,25.52,0.00,-0.03,-0.84,6349366
1175.50,25.51,0.00,0.00,-0.81,6349467
1175.40,25.52,0.00,-0.03,-0.84,6349566
1175.80,25.52,0.00,-0.03,-0.84,6349666
1175.20,25.51,0.00,-0.03,-0.84,6349768
1174.80,25.52,0.00,-0.03,-0.84,6349867
1175.00,25.52,0.00,-0.03,-0.84,6349967
1175.50,25.52,0.00,-0.03,-0.84,6350067
1175.40,25.52,0.00,-0.03,-0.84,6350167
1174.00,25.52,0.00,-0.03,-0.84,6350267
1172.20,25.52,0.00,-0.03,-0.81,6350367
1171.70,25.52,0.00,0.00,-0.84,6350467
1170.30,25.52,0.00,-0.03,-0.81,6350567
1169.40,25.52,0.00,-0.03,-0.84,6350667
1168.30,25.52,0.00,-0.03,-0.84,6350767
1168.10,25.52,0.00,-0.03,-0.84,6350867
1166.00,25.52,0.00,-0.03,-0.81,6350967
1165.20,25.52,0.00,-0.03,-0.84,6351067
1163.60,25.52,0.00,-0.03,-0.81,6351167
1162.80,25.52,0.00,-0.03,-0.84,6351267
1161.10,25.51,0.00,-0.03,-0.84,6351367
1160.00,25.51,0.00,-0.03,-0.84,6351468
1159.40,25.52,0.00,-0.03,-0.81,6351567
1157.70,25.52,0.00,-0.03,-0.84,6351667
1157.20,25.51,-0.03,-0.03,-0.84,6351769
1156.10,25.52,0.00,-0.03,-0.84,6351868
1155.50,25.52,0.00,-0.03,-0.81,6351968
1155.10,25.52,0.00,-0.03,-0.84,6352068
1154.30,25.52,0.00,-0.03,-0.84,6352168
1154.20,25.52,0.00,-0.03,-0.81,6352268
1153.80,25.52,0.00,-0.03,-0.81,6352368
1153.60,25.52,0.00,-0.03,-0.84,6352468
1152.80,25.52,0.00,-0.03,-0.84,6352568
1152.60,25.52,0.00,-0.03,-0.84,6352668
1152.70,25.52,0.00,-0.03,-0.81,6352768
1152.80,25.52,0.00,-0.03,-0.84,6352868
1152.80,25.51,0.00,-0.03,-0.84,6353970
1152.50,25.50,0.00,0.00,-0.84,6354070
1152.40,25.52,0.00,-0.03,-0.84,6354169
1152.30,25.52,0.00,-0.03,-0.81,6354269
1152.70,25.51,0.00,-0.03,-0.84,6354369
1152.50,25.52,0.00,-0.03,-0.84,6354469
1152.20,25.52,0.00,-0.03,-0.84,6354569
1152.20,25.52,0.00,-0.03,-0.81,6354669
1152.40,25.52,0.00,-0.03,-0.84,6354769
1151.90,25.52,0.00,-0.03,-0.84,6354869
1152.10,25.52,0.00,-0.03,-0.81,6354969
1152.20,25.52,0.00,-0.03,-0.84,6355069
1152.30,25.52,0.00,-0.03,-0.84,6355169
1152.50,25.52,0.00,-0.03,-0.84,6355269
1152.20,25.52,0.00,-0.03,-0.84,6355369
1152.50,25.52,0.00,-0.03,-0.84,6355469
1152.20,25.51,0.00,-0.03,-0.84,6355569
1152.30,25.51,0.00,-0.03,-0.84,6355669
1152.40,25.51,0.00,-0.03,-0.84,6355771
1152.10,25.52,0.00,-0.03,-0.84,6355870
1152.60,25.52,0.00,-0.03,-0.84,6355970
1152.40,25.52,0.00,-0.03,-0.81,6356070
1152.10,25.52,0.00,-0.03,-0.84,6356170
1152.10,25.52,0.00,-0.03,-0.81,6356270
1152.30,25.52,0.00,-0.03,-0.84,6356370
1152.00,25.52,0.00,-0.03,-0.84,6359171
1152.00,25.52,0.00,-0.03,-0.81,6359271
1152.10,25.52,0.00,-0.03,-0.84,6359371
1151.70,25.52,0.00,-0.03,-0.84,6359471
1151.50,25.52,0.00,-0.03,-0.81,6359571
1151.00,25.52,0.00,-0.03,-0.84,6359671
1149.90,25.52,0.00,-0.03,-0.81,6359773
1149.80,25.52,0.00,-0.03,-0.81,6359872
1148.60,25.52,0.00,-0.03,-0.84,6359972
1147.60,25.52,0.00,-0.03,-0.84,6360072
1147.50,25.52,0.00,-0.03,-0.84,6360172
1146.60,25.52,0.00,-0.03,-0.84,6360272
1146.50,25.52,0.00,-0.03,-0.81,6360372
1146.10,25.51,0.00,-0.03,-0.81,6360473
1146.40,25.52,0.00,-0.03,-0.84,6360572
1145.90,25.52,0.00,-0.03,-0.84,6360672
1145.60,25.52,0.00,-0.03,-0.84,6360772
1145.20,25.52,0.00,-0.03,-0.84,6360872
1144.80,25.52,0.00,-0.03,-0.81,6360972
1145.00,25.52,0.00,0.00,-0.84,6361072
1145.20,25.52,0.00,-0.03,-0.84,6361172
1144.50,25.52,0.00,-0.03,-0.81,6361272
1144.80,25.52,0.00,-0.03,-0.84,6361372
1144.20,25.52,0.00,-0.03,-0.81,6361472
1144.20,25.52,0.00,-0.03,-0.84,6361572
1144.10,25.52,0.00,-0.03,-0.81,6361672
1143.60,25.51,0.00,-0.03,-0.84,6361774
1144.20,25.52,0.00,-0.03,-0.84,6361873
1144.20,25.52,0.00,-0.03,-0.84,6361973
1144.00,25.52,0.00,-0.03,-0.84,6362073
1144.00,25.52,0.00,-0.03,-0.81,6362173
1144.10,25.52,0.00,-0.03,-0.81,6362273
1144.10,25.52,0.00,-0.03,-0.84,6362373
1144.00,25.52,0.00,-0.03,-0.81,6362473
1143.80,25.52,0.00,-0.03,-0.81,6362573
1143.10,25.52,0.00,-0.03,-0.84,6362673
1142.30,25.52,0.00,-0.03,-0.84,6362773
1141.20,25.52,0.00,-0.03,-0.84,6362873
1140.00,25.52,0.00,-0.03,-0.81,6362973
1137.00,25.51,0.00,-0.03,-0.84,6363875
1136.70,25.51,0.00,-0.03,-0.84,6363975
1136.80,25.51,0.00,-0.03,-0.84,6364075
1136.80,25.51,0.00,-0.03,-0.84,6364175
1136.50,25.51,0.00,-0.03,-0.84,6364275
1136.30,25.52,0.00,-0.03,-0.84,6364374
1136.80,25.51,0.00,-0.03,-0.81,6364475
1136.30,25.52,0.00,-0.03,-0.81,6364574
1136.10,25.52,0.00,-0.03,-0.84,6364674
1136.70,25.52,0.00,-0.03,-0.84,6364774
1136.20,25.52,0.00,-0.03,-0.84,6364874
1136.00,25.52,0.00,-0.03,-0.84,6364974
1136.00,25.52,0.00,-0.03,-0.84,6365074
1136.10,25.52,0.00,-0.03,-0.84,6365174
1135.90,25.52,0.00,-0.03,-0.81,6365274
1135.70,25.52,0.00,-0.03,-0.81,6365374
1136.10,25.51,0.00,-0.03,-0.84,6365475
1136.20,25.52,0.00,-0.03,-0.81,6365574
1136.10,25.52,0.00,-0.03,-0.84,6365674
